,Date,Open,High,Low,Close,Adj Close,Volume,Positive Sentiment,Negative Sentiment
1824,2017-09-26,70.185997,70.248001,68.18,69.050003,69.050003,35781500,0.41548318455794025,0.2827614674876843
1825,2017-09-27,69.980003,70.297997,68.099998,68.194,68.194,30301500,0.19847547472454607,0.4876050555612892
1826,2017-09-28,67.975998,68.550003,67.080002,67.919998,67.919998,26598000,0.07464261601368587,0.37173190433532
1827,2017-09-29,68.372002,68.935997,67.720001,68.220001,68.220001,25535500,0.31214681019385654,0.20485961437225342
1828,2017-10-02,68.503998,68.739998,67.101997,68.306,68.306,26434000,0.330980186882828,0.2893273137243731
1829,2017-10-03,67.18,69.709999,66.255997,69.627998,69.627998,50768000,0.14924253867222712,0.5635881939759622
1830,2017-10-04,70.25,71.723999,69.919998,71.001999,71.001999,40817500,0.30030014578785214,0.1757798261408295
1831,2017-10-05,71.199997,71.487999,70.269997,71.066002,71.066002,20858500,0.060892196372151375,0.024565511848777533
1832,2017-10-06,70.620003,72.019997,70.449997,71.375999,71.375999,21487500,0.25591220729984343,0.21056968194898218
1833,2017-10-09,69.93,70.349998,68.533997,68.587997,68.587997,37468500,0.3737391782924533,0.479108898434788
1834,2017-10-10,69.360001,71.125999,69.106003,71.117996,71.117996,34892500,0.1934175342321396,0.2646587735507637
1835,2017-10-11,70.778,71.519997,70.230003,70.919998,70.919998,22504000,0.04811890982091427,0.4695372184117635
1836,2017-10-12,70.589996,71.956001,70.528,71.136002,71.136002,20435000,0.09113796744495631,0.2044885152950883
1837,2017-10-13,71.396004,71.697998,70.736,71.113998,71.113998,17702500,0.17277638847008348,0.4851822091732174
1838,2017-10-16,70.751999,70.896004,69.431999,70.120003,70.120003,26877500,0.0,0.0
1839,2017-10-17,70.181999,71.244003,70.014,71.150002,71.150002,16466500,0.1329324973747134,0.2099211050197482
1840,2017-10-18,71.194,72.599998,70.825996,71.93,71.93,24695500,0.1346992952749133,0.35973979556001723
1841,2017-10-19,71.112,71.43,69.639999,70.362,70.362,25309000,0.4609174770968301,0.16863260391567433
1842,2017-10-20,70.538002,70.910004,68.867996,69.019997,69.019997,24652000,0.03118815366178751,0.6832969188690186
1843,2017-10-23,69.975998,69.989998,67.25,67.403999,67.403999,28736500,0.3430627020342009,0.15499687287956476
1844,2017-10-24,67.760002,68.559998,67.232002,67.468002,67.468002,22458500,0.04747997154481709,0.38521201733965427
1845,2017-10-25,67.339996,67.5,64.711998,65.167999,65.167999,42970500,0.10874432379690309,0.24849660166849694
1846,2017-10-26,65.556,66.045998,64.639999,65.234001,65.234001,25117500,0.05272639961913228,0.31977107673883437
1847,2017-10-27,63.950001,64.917999,63.332001,64.174004,64.174004,34898500,0.062436749576590955,0.47691430361010134
1848,2017-10-30,63.835999,64.755997,63.450001,64.015999,64.015999,21272000,0.3242346700280905,0.1543052453281624
1849,2017-10-31,64.045998,66.389999,64.036003,66.306,66.306,28361500,0.18227239764694655,0.21232328563928604
1850,2017-11-01,66.449997,66.522003,64.052002,64.216003,64.216003,42286500,0.10266396643495873,0.3217152246323071
1851,2017-11-02,60.026001,61.737999,58.526001,59.852001,59.852001,98957000,0.12467631662730128,0.43751184162683787
1852,2017-11-03,59.900002,61.25,59.026001,61.217999,61.217999,44470000,0.055601951045294605,0.1894604880362749
1853,2017-11-06,61.400002,61.5,59.801998,60.556,60.556,32430000,0.05787101201713085,0.038261626536647476
1854,2017-11-07,60.203999,61.299999,60.006001,61.209999,61.209999,26471500,0.1999727344761292,0.03845831658691168
1855,2017-11-08,61.099998,61.377998,60.259998,60.877998,60.877998,23626500,0.28600195050239563,0.008973127231001854
1856,2017-11-09,60.5,60.891998,59.259998,60.598,60.598,27235500,0.0,0.0
1857,2017-11-10,60.5,61.672001,60.369999,60.598,60.598,23127000,0.059698671102523804,0.24549303320236504
1858,2017-11-13,60.026001,63.360001,59.821999,63.080002,63.080002,37924500,0.062040949506419044,0.7597265392541885
1859,2017-11-14,63.0,63.27,61.380001,61.740002,61.740002,28380500,0.1298798362000121,0.4475764822628763
1860,2017-11-15,61.202,62.498001,60.299999,62.259998,62.259998,29893500,0.14960510833188892,0.36581426244229076
1861,2017-11-16,62.798,63.627998,62.259998,62.5,62.5,29110500,0.21729621589183806,0.06350987882663807
1862,2017-11-17,65.134003,65.334,62.630001,63.009998,63.009998,68675500,0.21351230402810956,0.11925681274524837
1863,2017-11-20,62.757999,63.099998,60.950001,61.748001,61.748001,41238500,0.04404998430982232,0.9333148300647736
1864,2017-11-21,62.172001,63.646,61.742001,63.562,63.562,36306500,0.07592762187123299,0.3170148296281695
1865,2017-11-22,63.354,63.484001,62.368,62.52,62.52,24588000,0.09051969399054845,0.046384500650068126
1866,2017-11-24,62.757999,63.282001,62.200001,63.110001,63.110001,16220500,0.30713499523699284,0.06096094532404095
1867,2017-11-27,62.650002,63.467999,61.902,63.362,63.362,22779500,0.35981694981455803,0.10535945487208664
1868,2017-11-28,63.271999,64.0,62.784,63.509998,63.509998,24747500,0.09655352060993512,0.3238037309298913
1869,2017-11-29,63.459999,63.599998,60.245998,61.507999,61.507999,43837000,0.10429319149504106,0.6741815737138191
1870,2017-11-30,61.712002,62.139999,60.908001,61.77,61.77,21758000,0.03709072303026915,0.6287572354078292
1871,2017-12-01,61.088001,62.063999,61.009998,61.306,61.306,21464500,0.3198422600204746,0.25338495476171374
1872,2017-12-04,61.299999,61.653999,60.122002,61.040001,61.040001,29175500,0.1269139051437378,0.15149348229169846
1873,2017-12-05,60.400002,61.599998,60.200001,60.740002,60.740002,23232500,0.07334486693143845,0.02520480826497078
1874,2017-12-06,60.02,62.678001,60.0,62.652,62.652,35976500,0.08553361892700195,0.038804713636636734
1875,2017-12-07,62.400002,63.726002,62.209999,62.248001,62.248001,23903000,0.24883436722060046,0.01698591389382879
1876,2017-12-08,62.919998,63.396,62.251999,63.026001,63.026001,17342500,0.6165964361280203,0.017993904883041978
1877,2017-12-11,62.925999,65.802002,62.75,65.781998,65.781998,39690000,0.0,0.0
1878,2017-12-12,66.089996,68.288002,66.005997,68.206001,68.206001,43666000,0.46695177257061005,0.017809494243313868
1879,2017-12-13,68.185997,68.844002,67.300003,67.806,67.806,31107500,0.5759207606315613,0.019659179262816906
1880,2017-12-14,68.202003,69.487999,67.379997,67.578003,67.578003,28999500,0.19937104731798172,0.012892543338239193
1881,2017-12-15,68.407997,68.779999,67.152,68.690002,68.690002,34666000,0.0885229236446321,0.46908887214958667
1882,2017-12-18,68.980003,69.346001,67.515999,67.774002,67.774002,27381000,0.43384701013565063,0.22023475418488184
1883,2017-12-19,68.052002,68.297997,66.059998,66.220001,66.220001,34125000,0.37132076025009153,0.13676987159997225
1884,2017-12-20,66.538002,66.620003,65.008003,65.795998,65.795998,29769000,0.09667244553565979,0.0167228733189404
1885,2017-12-21,65.917999,66.748001,65.442001,66.332001,66.332001,21926000,0.0,0.0
1886,2017-12-22,65.902,66.183998,64.963997,65.040001,65.040001,21079000,0.14503416419029236,0.0745026245713234
1887,2017-12-26,64.765999,64.788002,63.316002,63.458,63.458,21892000,0.07094448730349541,0.047655751928687096
1888,2017-12-27,63.200001,63.535999,62.150002,62.327999,62.327999,23560500,0.21564576420933007,0.1280117970891297
1889,2017-12-28,62.349998,63.164001,61.908001,63.071999,63.071999,21581500,0.27714466117322445,0.018494174350053072
1890,2017-12-29,63.236,63.282001,62.0,62.27,62.27,18886000,0.04709857702255249,0.027904286980628967
1891,2018-01-02,62.400002,64.421997,62.200001,64.106003,64.106003,21761000,0.02497796807438135,0.5964173241518438
1892,2018-01-03,64.199997,65.050003,63.110001,63.450001,63.450001,22607500,0.34716712611003053,0.4116771025583148
1893,2018-01-04,62.574001,63.709999,61.136002,62.924,62.924,49731500,0.14343658160856543,0.6839753626571858
1894,2018-01-05,63.324001,63.448002,62.400002,63.316002,63.316002,22956000,0.34516867250204086,0.48579331021755934
1895,2018-01-08,63.200001,67.403999,63.099998,67.281998,67.281998,49297000,0.09966813772916794,0.009716736152768135
1896,2018-01-09,67.031998,67.760002,65.480003,66.737999,66.737999,35733000,0.32411307990550997,0.010314193740487098
1897,2018-01-10,66.440002,67.400002,66.0,66.959999,66.959999,21549500,0.11959454479316871,0.017992130480706692
1898,2018-01-11,67.047997,68.961998,66.652,67.589996,67.589996,33227500,0.23716453090310097,0.044984315522015095
1899,2018-01-12,67.725998,68.082001,66.734001,67.244003,67.244003,24125500,0.3778392978012562,0.027119425125420094
1900,2018-01-16,67.508003,69.0,66.959999,68.012001,68.012001,32371500,0.116899149492383,0.021238654231031735
1901,2018-01-17,68.094002,69.800003,67.949997,69.431999,69.431999,35517500,0.8235822916030884,0.032763026654720306
1902,2018-01-18,69.134003,70.459999,68.748001,68.914001,68.914001,28429000,0.7434425950050354,0.01316817943006754
1903,2018-01-19,69.0,70.117996,68.519997,70.003998,70.003998,24441500,0.04765396565198898,0.013413073495030403
1904,2018-01-22,69.879997,71.566002,69.839996,70.311996,70.311996,31052000,0.0,0.0
1905,2018-01-23,72.0,72.099998,70.199997,70.557999,70.557999,27327000,0.18488488709997564,0.09722619184425899
1906,2018-01-24,70.916,70.949997,68.704002,69.178001,69.178001,26437500,0.33249446508638997,0.16378044857479193
1907,2018-01-25,69.653999,69.839996,67.279999,67.528,67.528,33701500,0.019360191468149424,0.6112556338310242
1908,2018-01-26,68.300003,68.800003,67.141998,68.57,68.57,22697000,0.07907527933518092,0.4164104610681534
1909,2018-01-29,67.970001,70.169998,67.655998,69.905998,69.905998,23735500,0.31235196565588313,0.254760324023664
1910,2018-01-30,69.028,69.653999,68.433998,69.164001,69.164001,23588500,0.13742156539644515,0.37160627770104576
1911,2018-01-31,69.501999,71.237999,69.038002,70.862,70.862,31070500,0.019176587462425232,0.6317950487136841
1912,2018-02-01,70.199997,71.931999,69.725998,69.849998,69.849998,20988500,0.3210563418370756,0.10285621686753901
1913,2018-02-02,69.688004,70.389999,68.101997,68.75,68.75,18524000,0.23931243483509337,0.01210458969165172
1914,2018-02-05,67.594002,68.893997,66.599998,66.625999,66.625999,22320500,0.42305331783635275,0.012936158904007502
1915,2018-02-06,65.042,67.244003,64.699997,66.793999,66.793999,25442000,0.18877793056890368,0.023027181858196855
1916,2018-02-07,67.797997,69.199997,67.132004,69.0,69.0,34846000,0.2579053166555241,0.19743372805533
1917,2018-02-08,68.662003,69.723999,62.919998,63.046001,63.046001,51573000,0.3360675855636083,0.11734165140459764
1918,2018-02-09,63.986,64.195999,58.952,62.084,62.084,64668500,0.03510767035186291,0.42142667574808
1919,2018-02-12,63.226002,63.616001,61.25,63.146,63.146,31139000,0.05960605572909117,0.07839675503782928
1920,2018-02-13,63.004002,64.837997,62.501999,64.732002,64.732002,22801000,0.0,0.0
1921,2018-02-14,64.167999,65.234001,63.703999,64.461998,64.461998,19753500,0.1409790316829458,0.37023989856243134
1922,2018-02-15,64.900002,66.823997,64.480003,66.814003,66.814003,29564500,0.0,0.0
1923,2018-02-16,66.5,68.624001,66.328003,67.098,67.098,28213000,0.026648417115211487,0.9546949863433838
1924,2018-02-20,66.893997,68.167999,66.300003,66.954002,66.954002,20047000,0.21619783341884613,0.008082929067313671
1925,2018-02-21,67.206001,67.938004,66.634003,66.660004,66.660004,16098000,0.026438415050506592,0.6364002426465353
1926,2018-02-22,67.106003,69.487999,66.949997,69.234001,69.234001,34849000,0.525625191628933,0.0185586865991354
1927,2018-02-23,69.566002,70.998001,69.419998,70.410004,70.410004,29087000,0.36445432603359224,0.08801637254655362
1928,2018-02-26,70.699997,71.800003,70.472,71.484001,71.484001,21700000,0.0,0.0
1929,2018-02-27,71.25,71.998001,70.001999,70.197998,70.197998,23987000,0.0,0.0
1930,2018-02-28,70.514,71.047997,68.444,68.612,68.612,30348500,0.4054901897907257,0.008976832032203674
1931,2018-03-01,69.001999,69.734001,66.014,66.185997,66.185997,34428000,0.11802081515391667,0.024774763112266857
1932,2018-03-02,65.396004,67.043999,64.594002,67.024002,67.024002,25464000,0.08715034276247025,0.05140257626771927
1933,2018-03-05,66.477997,67.550003,65.858002,66.669998,66.669998,19119000,0.2196724709123373,0.2692537158727646
1934,2018-03-06,66.75,67.274002,65.405998,65.639999,65.639999,21428500,0.6039150655269623,0.008994544390588999
1935,2018-03-07,65.087997,66.5,64.348,66.459999,66.459999,25036500,0.4834266072139144,0.03821910358965397
1936,2018-03-08,66.571999,66.660004,65.253998,65.82,65.82,17831000,0.10650311348338921,0.43304953320572775
1937,2018-03-09,64.82,65.697998,64.473999,65.433998,65.433998,27534000,0.10285593720618635,0.38208689424209297
1938,2018-03-12,65.722,69.442001,65.300003,69.101997,69.101997,41320000,0.2994652825407684,0.2012836655601859
1939,2018-03-13,65.722,69.442001,65.300003,68.367996,68.367996,29829000,0.17385781689413957,0.15446883679500648
1940,2018-03-14,67.351997,67.961998,64.786003,65.325996,65.325996,39837000,0.32145933030794066,0.5195165450374285
1941,2018-03-15,65.875999,66.57,64.220001,65.120003,65.120003,32824000,0.4636952526634559,0.37529930856544524
1942,2018-03-16,64.585999,65.480003,63.813999,64.269997,64.269997,30586500,0.03243941813707352,0.6492285629113516
1943,2018-03-19,63.299999,64.150002,61.933998,62.712002,62.712002,37421500,0.03300340434846779,0.36996854345003766
1944,2018-03-20,62.973999,63.25,61.751999,62.110001,62.110001,23821500,0.05394901870749891,0.5372138991951942
1945,2018-03-21,62.049999,64.487999,62.037998,63.306,63.306,29792000,0.154907095410368,0.303140732624075
1946,2018-03-22,62.778,63.764,61.636002,61.82,61.82,24699000,0.29155699014663694,0.26640763487666846
1947,2018-03-23,62.25,62.25,60.09,60.307999,60.307999,33274500,0.1423307220850672,0.29554926843515467
1948,2018-03-26,61.467999,61.518002,58.271999,60.835999,60.835999,41876000,0.11721259914338589,0.1542317238636315
1949,2018-03-27,60.799999,60.854,55.436001,55.835999,55.835999,69360000,0.17528457262299277,0.44764519084922294
1950,2018-03-28,52.916,53.736,50.419998,51.556,51.556,105007000,0.0848189222626388,0.6663011105465038
1951,2018-03-29,51.298,54.192001,49.641998,53.226002,53.226002,75853500,0.06655763695016503,0.65776507682167
1952,2018-04-02,51.251999,52.066002,48.917999,50.495998,50.495998,80570000,0.1086116240825504,0.6197444427448014
1953,2018-04-03,53.964001,54.669998,50.897999,53.506001,53.506001,94222000,0.3120069385177511,0.3626727565903874
1954,2018-04-04,50.556,57.674,50.400002,57.388,57.388,99483500,0.17223151720827445,0.6465270399930887
1955,2018-04-05,57.868,61.251999,57.639999,61.144001,61.144001,95605500,0.09707102351463757,0.7832884456102664
1956,2018-04-06,60.200001,61.855999,59.099998,59.860001,59.860001,67601500,0.12583781737420294,0.6880653496417735
1957,2018-04-09,60.074001,61.900002,57.841999,57.931999,57.931999,51249000,0.05908643305301666,0.2518396511673927
1958,2018-04-10,59.793999,61.419998,58.736,60.939999,60.939999,54949000,0.16899350006133318,0.3786728121340275
1959,2018-04-11,60.147999,61.796001,59.931999,60.186001,60.186001,37414500,0.028483068803325295,0.35570288822054863
1960,2018-04-12,60.464001,60.790001,58.736,58.816002,58.816002,38044000,0.025659620948135852,0.6300019962247461
1961,2018-04-13,60.720001,60.790001,59.195999,60.068001,60.068001,36636000,0.24979645023612598,0.4909956021430461
1962,2018-04-16,59.799999,59.931999,57.801998,58.242001,58.242001,31692500,0.07436030451208353,0.5557310686757168
1963,2018-04-17,57.773998,58.433998,56.501999,57.537998,57.537998,35000000,0.10311277802767498,0.5940850075955192
1964,2018-04-18,58.216,60.048,57.632,58.669998,58.669998,32788500,0.1715456921803324,0.33111146342401443
1965,2018-04-19,58.216,60.202,57.709999,60.015999,60.015999,30453000,0.15777473462124667,0.09049563839410742
1966,2018-04-20,59.034,59.995998,57.950001,58.048,58.048,28139500,0.1349288374185562,0.23637736083141395
1967,2018-04-23,58.257999,58.324001,56.466,56.674,56.674,24467000,0.30705367028713226,0.03231116240336136
1968,2018-04-24,57.0,57.417999,55.692001,56.692001,56.692001,28426500,0.568744228531917,0.0173649995898207
1969,2018-04-25,56.700001,57.032001,55.450001,56.138,56.138,20068000,0.35161092824169565,0.21659338354532207
1970,2018-04-26,55.75,57.158001,55.299999,57.096001,57.096001,21780000,0.15551741594182594,0.3089631588331291
1971,2018-04-27,57.074001,58.894001,56.765999,58.816002,58.816002,21823000,0.1175349722193046,0.24084255010397596
1972,2018-04-30,58.722,59.745998,58.5,58.779999,58.779999,21141000,0.07457610825076699,0.30954753905534743
1973,2018-05-01,58.702,60.164001,58.644001,59.984001,59.984001,23128000,0.03231084421277046,0.3386685434728861
1974,2018-05-02,59.714001,61.369999,59.556,60.23,60.23,44852000,0.15679718778227214,0.4782451589902242
1975,2018-05-03,55.757999,57.608002,55.046001,56.889999,56.889999,86760500,0.10885439025329761,0.4115722771947745
1976,2018-05-04,56.599998,59.372002,55.903999,58.818001,58.818001,42847000,0.12619840463792736,0.5552510328760202
1977,2018-05-07,59.5,61.192001,59.034,60.554001,60.554001,43391000,0.08481095675379038,0.12960726581513882
1978,2018-05-08,60.16,61.549999,59.799999,60.394001,60.394001,29650000,0.31451292568817735,0.02719891956076026
1979,2018-05-09,60.082001,61.402,60.009998,61.369999,61.369999,28637000,0.04073786409571767,0.7322275107726455
1980,2018-05-10,61.5,62.598,60.821999,61.004002,61.004002,28258000,0.04845198125324466,0.455016255421056
1981,2018-05-11,61.540001,61.776001,59.816002,60.212002,60.212002,23398000,0.1937041249392288,0.3366186215675303
1982,2018-05-14,60.664001,60.987999,58.324001,58.394001,58.394001,36434000,0.14158268106984906,0.211632222722983
1983,2018-05-15,57.001999,57.391998,56.099998,56.835999,56.835999,47596000,0.16002389073371887,0.5361250784620643
1984,2018-05-16,56.765999,57.762001,56.312,57.296001,57.296001,28370000,0.10174445386510342,0.3740333903580904
1985,2018-05-17,57.18,57.838001,56.793999,56.908001,56.908001,22103000,0.25451203534270034,0.19466772500206442
1986,2018-05-18,56.93,56.93,54.799999,55.363998,55.363998,36259500,0.2367054708302021,0.044144294457510114
1987,2018-05-21,56.265999,58.298,56.259998,56.897999,56.897999,45913000,0.181093342766604,0.2855686064919128
1988,2018-05-22,57.551998,57.599998,54.683998,55.001999,55.001999,44729000,0.2832741003483534,0.24353119069710374
1989,2018-05-23,55.551998,55.981998,54.799999,55.813999,55.813999,29925500,0.3803733875198911,0.3640080444359531
1990,2018-05-24,55.68,56.222,54.978001,55.57,55.57,20883500,0.06747635807842016,0.559217575006187
1991,2018-05-25,55.526001,55.928001,55.122002,55.77,55.77,19375500,0.2511118452709455,0.35387348097104293
1992,2018-05-29,55.702,57.299999,55.23,56.751999,56.751999,28333000,0.04022179823368788,0.5078512832522393
1993,2018-05-30,56.658001,59.001999,56.32,58.344002,58.344002,37448500,0.10669762294062159,0.5268223859708417
1994,2018-05-31,57.442001,58.074001,56.585999,56.945999,56.945999,29598500,0.21735055558383465,0.5296628691256047
1995,2018-06-01,57.172001,58.389999,56.768002,58.363998,58.363998,27122000,0.05057382583618164,0.2656079321168363
1996,2018-06-04,58.868,59.799999,58.709999,59.348,59.348,23989000,0.04783454218081066,0.21312693133950233
1997,2018-06-05,59.540001,59.560001,57.348,58.226002,58.226002,29976000,0.14898306900929464,0.2138724888331796
1998,2018-06-06,60.099998,64.433998,59.495998,63.900002,63.900002,93836500,0.5060680549471609,0.1346806708062368
1999,2018-06-07,63.23,66.0,62.716,63.217999,63.217999,71726500,0.1415034489085277,0.22584531044897935
2000,2018-06-08,63.799999,64.896004,63.43,63.532001,63.532001,41026000,0.3716031138319522,0.23281556585182747
2001,2018-06-11,64.501999,66.931999,64.5,66.419998,66.419998,65917500,0.3553622864186764,0.062095405906438826
2002,2018-06-12,68.940002,70.994003,67.599998,68.554001,68.554001,111737000,0.23100139910820872,0.6306857254821807
2003,2018-06-13,69.342003,69.440002,67.959999,68.956001,68.956001,47349000,0.25257844979373306,0.28560233753747666
2004,2018-06-14,69.526001,71.75,69.32,71.543999,71.543999,54905000,0.08394086733460426,0.07928309589624405
2005,2018-06-15,70.767998,72.933998,70.25,71.634003,71.634003,54241500,0.14318901424606642,0.07706831768155098
2006,2018-06-18,71.080002,74.746002,70.900002,74.166,74.166,60366000,0.26878443962106335,0.22894145182978648
2007,2018-06-19,73.031998,74.0,69.25,70.510002,70.510002,63809500,0.1504331116254131,0.46898491388807695
2008,2018-06-20,71.608002,72.875999,70.400002,72.444,72.444,41918500,0.059083181666210294,0.7326012095436454
2009,2018-06-21,72.400002,73.241997,69.253998,69.501999,69.501999,39835500,0.045496029779314995,0.6132296323776245
2010,2018-06-22,70.307999,70.449997,66.400002,66.725998,66.725998,51330500,0.05630431557074189,0.4336195300177981
2011,2018-06-25,66.024002,67.694,65.5,66.601997,66.601997,34656500,0.0504599018022418,0.056052276864647865
2012,2018-06-26,67.209999,68.709999,65.160004,68.400002,68.400002,37262500,0.1122566107660532,0.32848249261991846
2013,2018-06-27,69.0,70.157997,67.900002,68.900002,68.900002,41668500,0.04821209402547942,0.5866310464011298
2014,2018-06-28,69.732002,71.403999,69.222,69.986,69.986,41990000,0.27746430376114756,0.28952797015125936
2015,2018-06-29,70.666,70.772003,68.482002,68.589996,68.589996,32462000,0.21735503934323788,0.22044875988115867
2016,2018-07-02,72.014,72.956001,65.970001,67.014,67.014,93799000,0.3032409190074415,0.23220055915314602
2017,2018-07-03,66.349998,66.498001,61.938,62.172001,62.172001,61413000,0.14887258880549953,0.34187490759151323
2018,2018-07-05,62.751999,62.877998,59.243999,61.832001,61.832001,87382000,0.07952723527948062,0.44228712065766257
2019,2018-07-06,60.990002,62.414001,60.400002,61.779999,61.779999,44327500,0.028746773281859025,0.5209487958086861
2020,2018-07-09,62.397999,63.703999,61.599998,63.702,63.702,37984000,0.07998725161370304,0.43288924348437124
2021,2018-07-10,64.912003,65.536003,63.84,64.494003,64.494003,47357500,0.3176944551660734,0.06273068956044667
2022,2018-07-11,63.16,64.388,63.014,63.792,63.792,24420500,0.2868699398464881,0.06866736520225039
2023,2018-07-12,64.286003,64.646004,62.554001,63.341999,63.341999,28606000,0.2791147295252553,0.13187081396712788
2024,2018-07-13,63.116001,63.916,61.849998,63.773998,63.773998,29349000,0.40360931530594824,0.08279075091704727
2025,2018-07-16,62.341999,63.032001,61.25,62.02,62.02,39093500,0.1927253363484686,0.6114237608642064
2026,2018-07-17,61.762001,64.947998,61.700001,64.538002,64.538002,34981000,0.1691386096977762,0.15181824445192302
2027,2018-07-18,65.0,65.099998,63.25,64.769997,64.769997,28121000,0.09808607110088426,0.552546716827367
2028,2018-07-19,63.265999,64.708,62.801998,64.045998,64.045998,29576500,0.3472651571035385,0.3956815459299833
2029,2018-07-20,64.246002,64.648003,62.341999,62.716,62.716,25811000,0.14172244910150766,0.20907819382846354
2030,2018-07-23,60.368,61.099998,58.571999,60.639999,60.639999,54964500,0.07558158890654644,0.4972943736240268
2031,2018-07-24,60.883999,61.543999,58.509998,59.486,59.486,47954000,0.12128202261572535,0.5987442399121143
2032,2018-07-25,59.348,61.924,58.900002,61.748001,61.748001,35377000,0.2597277397289872,0.3766278363764286
2033,2018-07-26,60.970001,62.139999,60.728001,61.330002,61.330002,23152500,0.0,0.0
2034,2018-07-27,61.450001,61.537998,59.068001,59.436001,59.436001,28516500,0.12719694785773755,0.5881474554538727
2035,2018-07-30,59.18,59.220001,57.226002,58.034,58.034,34070500,0.2060930090239988,0.30451060641700256
2036,2018-07-31,58.450001,59.664001,57.813999,59.627998,59.627998,25384500,0.3718436112006505,0.1172233863423268
2037,2018-08-01,59.598,60.599998,58.599998,60.167999,60.167999,50647000,0.2670410651092728,0.26604906025265035
2038,2018-08-02,65.688004,69.998001,64.632004,69.907997,69.907997,116075000,0.35709167328640457,0.14534574634645406
2039,2018-08-03,69.561996,71.0,68.505997,69.634003,69.634003,68282500,0.1327228844165802,0.3625540789216757
2040,2018-08-06,69.092003,70.996002,68.363998,68.398003,68.398003,42821500,0.41250205179676414,0.24461504234932363
2041,2018-08-07,68.767998,77.491997,67.830002,75.914001,75.914001,154379000,0.16012705489993095,0.17931634289512444
2042,2018-08-08,73.818001,76.528,73.424004,74.068001,74.068001,122856000,0.1332357266726784,0.18406740309766087
2043,2018-08-09,73.110001,73.402,69.146004,70.489998,70.489998,85919000,0.10266823628665628,0.2902701885968044
2044,2018-08-10,70.800003,72.0,69.199997,71.098,71.098,57760000,0.1177613268701885,0.2400667572585054
2045,2018-08-13,72.225998,72.638,69.804001,71.281998,71.281998,52319500,0.12215992178273749,0.2221719471889795
2046,2018-08-14,71.690002,71.839996,69.419998,69.528,69.528,34932000,0.09900105362985193,0.14768026384138844
2047,2018-08-15,68.382004,68.898003,66.428001,67.737999,67.737999,45506500,0.04598196530714631,0.4212241853028536
2048,2018-08-16,67.982002,68.456001,66.764,67.089996,67.089996,30320000,0.19973343919570508,0.44788404166894524
2049,2018-08-17,64.699997,65.353996,60.706001,61.099998,61.099998,94793000,0.08538554539723743,0.2910001819292384
2050,2018-08-20,58.34,61.700001,57.639999,61.688,61.688,87011500,0.1255349605702437,0.4791107141197874
2051,2018-08-21,62.122002,64.958,61.799999,64.379997,64.379997,65861000,0.11230448614805937,0.2682337097078562
2052,2018-08-22,64.174004,64.776001,62.933998,64.328003,64.328003,29730000,0.10564729757606983,0.17151577810623816
2053,2018-08-23,63.827999,65.463997,63.619999,64.019997,64.019997,25736500,0.23500243287820083,0.10219512478663371
2054,2018-08-24,64.139999,64.769997,63.880001,64.564003,64.564003,18013000,0.09903489135424881,0.28668731998871355
2055,2018-08-27,63.599998,64.487999,61.762001,63.854,63.854,65396500,0.04703530683977211,0.58792013375134
2056,2018-08-28,63.681999,63.776001,62.237999,62.372002,62.372002,38245500,0.08398293108782834,0.6003372391892804
2057,2018-08-29,62.054001,62.369999,60.737999,61.001999,61.001999,37237000,0.020702810143120587,0.6296907088253647
2058,2018-08-30,60.452,60.919998,59.543999,60.630001,60.630001,36083500,0.058426037430763245,0.41182437751235235
2059,2018-08-31,60.400002,61.062,59.720001,60.332001,60.332001,26875500,0.04929344728589058,0.1303589810781619
2060,2018-09-04,59.388,59.638,57.599998,57.790001,57.790001,41752500,0.18224642070708796,0.2265579597442411
2061,2018-09-05,57.009998,57.355999,55.436001,56.147999,56.147999,38604000,0.27016763269369093,0.33263347916571157
2062,2018-09-06,56.959999,58.234001,55.776001,56.189999,56.189999,37404000,0.15661352477036417,0.4694469266881545
2063,2018-09-07,52.02,53.669998,50.450001,52.647999,52.647999,112459500,0.08111909989458628,0.47726639431829637
2064,2018-09-10,54.652,57.206001,54.200001,57.099998,57.099998,71417500,0.3200231345370412,0.33253804203122855
2065,2018-09-11,55.894001,56.400002,54.709999,55.888,55.888,45850000,0.21752642673839415,0.3818675417985235
2066,2018-09-12,56.287998,58.5,55.73,58.108002,58.108002,50077000,0.15669633088012536,0.19169059339910746
2067,2018-09-13,57.604,59.0,57.035999,57.891998,57.891998,31701500,0.039280218072235584,0.368370287741224
2068,2018-09-14,57.751999,59.466,57.304001,59.040001,59.040001,33828000,0.2190904998117023,0.12792278226051065
2069,2018-09-17,58.007999,60.174,57.625999,58.967999,58.967999,34438000,0.13708848901093007,0.34650258589535954
2070,2018-09-18,59.338001,60.528,55.099998,56.992001,56.992001,82737500,0.1443457613522942,0.37007901933346243
2071,2018-09-19,56.102001,60.0,56.099998,59.804001,59.804001,41474500,0.178523202581952,0.41151205978045863
2072,2018-09-20,60.712002,61.195999,58.666,59.666,59.666,36747000,0.556976483735655,0.28525117438818726
2073,2018-09-21,59.540001,60.116001,59.074001,59.82,59.82,25252500,0.3440330425898234,0.30808378166208666
2074,2018-09-24,59.695999,60.599998,58.716,59.936001,59.936001,24215000,0.06243661791086197,0.08521899332602818
